"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
6.283908836E1,3.211083981E1,1.189556634E2,1.414991854E1,1.049851788E0,3.503818433E2,4.730249664E0,4.730249664E0
6.383905557E1,3.211085096E1,1.189556587E2,1.402120530E1,1.112626708E0,3.455352133E2,4.730208851E0,4.730208851E0
6.483903161E1,3.211085828E1,1.189556579E2,1.454057849E1,9.808219099E-1,3.475921208E2,4.734845262E0,4.734845262E0
6.583900682E1,3.211086621E1,1.189556608E2,1.436008752E1,8.468455027E-1,3.594196042E2,4.733879392E0,4.733879392E0
6.683898250E1,3.211087896E1,1.189556622E2,1.380667435E1,1.069746322E0,1.358902503E0,4.729538925E0,4.729538925E0
6.783895925E1,3.211087810E1,1.189556780E2,1.396606318E1,7.262464765E-1,4.601375578E1,4.729240549E0,4.729240549E0
6.883893350E1,3.211088506E1,1.189556954E2,1.387536207E1,1.202217621E0,5.772893378E1,4.729978670E0,4.729978670E0
6.983890895E1,3.211088534E1,1.189557090E2,1.376158758E1,1.139217990E0,7.202498121E1,4.728173820E0,4.728173820E0
7.083888475E1,3.211088536E1,1.189557227E2,1.361250988E1,1.101724135E0,7.976046257E1,4.726602940E0,4.726602940E0
7.183886007E1,3.211088678E1,1.189557396E2,1.375852011E1,1.298316665E0,8.155836470E1,4.728487409E0,4.728487409E0
7.283883468E1,3.211088400E1,1.189557503E2,1.390515875E1,1.087011137E0,8.892454410E1,4.727663377E0,4.727663377E0
7.383881108E1,3.211088718E1,1.189557684E2,1.377393807E1,1.307943816E0,8.446764717E1,4.727071031E0,4.727071031E0
7.483878640E1,3.211088700E1,1.189557781E2,1.344592830E1,1.043591782E0,8.652492377E1,4.727679993E0,4.727679993E0
7.583876148E1,3.211088693E1,1.189557950E2,1.341045896E1,1.183145479E0,8.679118235E1,4.729671391E0,4.729671391E0
7.683873729E1,3.211088821E1,1.189558113E2,1.331141635E1,1.304156502E0,8.588245058E1,4.729103314E0,4.729103314E0
7.783871201E1,3.211089078E1,1.189558252E2,1.313132680E1,1.296561256E0,8.489922404E1,4.726513450E0,4.726513450E0
7.883868722E1,3.211089355E1,1.189558267E2,1.343715400E1,5.770811148E-1,7.676760150E1,4.725607244E0,4.725607244E0
7.983866266E1,3.211088968E1,1.189558396E2,1.406418956E1,6.828734037E-1,9.622719591E1,4.726065305E0,4.726065305E0
8.083863763E1,3.211088955E1,1.189558568E2,1.365468773E1,1.062376002E0,9.181865043E1,4.728686267E0,4.728686267E0
8.183861307E1,3.211088760E1,1.189558746E2,1.358610315E1,1.360531353E0,9.522604709E1,4.731503375E0,4.731503375E0
8.283858911E1,3.211088229E1,1.189558875E2,1.341200586E1,1.408893815E0,1.038660737E2,4.728722292E0,4.728722292E0
8.383856407E1,3.211087429E1,1.189559048E2,1.336035348E1,1.594427926E0,1.088988238E2,4.731985564E0,4.731985564E0
8.483853987E1,3.211086865E1,1.189559196E2,1.336344028E1,1.457466421E0,1.095802655E2,4.727499095E0,4.727499095E0
8.583851496E1,3.211084991E1,1.189559422E2,1.334578827E1,2.152735325E0,1.204239602E2,4.729825382E0,4.729825382E0
8.683849100E1,3.211084256E1,1.189559619E2,1.319894181E1,1.584160363E0,1.188521264E2,4.723843557E0,4.723843557E0
8.783846549E1,3.211083392E1,1.189559788E2,1.306321618E1,1.466023508E0,1.189648820E2,4.721878801E0,4.721878801E0
8.883844033E1,3.211081926E1,1.189559933E2,1.312682146E1,1.468982797E0,1.289267856E2,4.722054358E0,4.722054358E0
8.983841602E1,3.211080812E1,1.189560065E2,1.345591158E1,1.361817575E0,1.273603324E2,4.723979852E0,4.723979852E0
9.083839194E1,3.211079923E1,1.189560189E2,1.361638959E1,1.220261335E0,1.259499900E2,4.729424897E0,4.729424897E0
9.183836702E1,3.211078843E1,1.189560226E2,1.315901574E1,1.054159794E0,1.457927549E2,4.732245219E0,4.732245219E0
9.283834199E1,3.211077977E1,1.189560229E2,1.361168279E1,8.968571821E-1,1.637490438E2,4.731839121E0,4.731839121E0
9.383831767E1,3.211077413E1,1.189560281E2,1.380230297E1,7.772323322E-1,1.602623890E2,4.732474556E0,4.732474556E0
9.483829216E1,3.211076250E1,1.189560312E2,1.355848727E1,8.344130808E-1,1.598379529E2,4.731098253E0,4.731098253E0
9.583826772E1,3.211075964E1,1.189560451E2,1.392593539E1,8.183245974E-1,1.294243117E2,4.731329639E0,4.731329639E0
9.683824328E1,3.211075521E1,1.189560613E2,1.374556589E1,1.093898389E0,1.187486343E2,4.730453070E0,4.730453070E0
9.783821825E1,3.211074920E1,1.189560720E2,1.367338934E1,1.013349516E0,1.228714771E2,4.729744647E0,4.729744647E0
9.883819417E1,3.211074603E1,1.189560710E2,1.380868917E1,3.541544959E-1,1.444988603E2,4.732636748E0,4.732636748E0
9.983816925E1,3.211074152E1,1.189560628E2,1.388040569E1,0.000000000E0,1.444988551E2,4.734543617E0,4.734543617E0
1.008381442E2,3.211073939E1,1.189560450E2,1.398159178E1,0.000000000E0,1.444988443E2,4.734054843E0,4.734054843E0
1.018381199E2,3.211073604E1,1.189560392E2,1.424580305E1,0.000000000E0,1.227742028E2,4.731843762E0,4.731843762E0
1.028380946E2,3.211073661E1,1.189560345E2,1.430260263E1,0.000000000E0,1.227741990E2,4.734784089E0,4.734784089E0
1.038380703E2,3.211073251E1,1.189560384E2,1.393250483E1,0.000000000E0,1.227741997E2,4.734908900E0,4.734908900E0
1.048408622E2,3.211073286E1,1.189560427E2,1.394831407E1,0.000000000E0,-1.000000000E0,4.735082503E0,4.735082503E0
1.058408600E2,3.211072764E1,1.189560553E2,1.383564093E1,6.764792037E-1,1.150655084E2,4.733032961E0,4.733032961E0
1.068408596E2,3.211071859E1,1.189560627E2,1.385408084E1,8.688530603E-1,1.344322347E2,4.732216355E0,4.732216355E0
1.078408531E2,3.211070786E1,1.189560712E2,1.381318539E1,1.102862021E0,1.410149903E2,4.731461511E0,4.731461511E0
1.088408503E2,3.211070470E1,1.189560755E2,1.348045147E1,8.327783574E-1,1.375363814E2,4.730339439E0,4.730339439E0
1.098408450E2,3.211069600E1,1.189560841E2,1.329111594E1,1.014385346E0,1.396347960E2,4.732666216E0,4.732666216E0
1.108408423E2,3.211069177E1,1.189560923E2,1.352739520E1,9.001119166E-1,1.329692258E2,4.731830946E0,4.731830946E0
1.118408369E2,3.211068685E1,1.189561011E2,1.376941030E1,8.893001013E-1,1.287563523E2,4.732035736E0,4.732035736E0
1.128408318E2,3.211068402E1,1.189561126E2,1.382641485E1,9.637335734E-1,1.185012691E2,4.731612327E0,4.731612327E0
1.138408345E2,3.211068475E1,1.189561226E2,1.393966235E1,8.888273754E-1,1.041834419E2,4.731460950E0,4.731460950E0
1.148408077E2,3.211068476E1,1.189561360E2,1.407449641E1,1.033589492E0,9.738595591E1,4.731984541E0,4.731984541E0
1.158407840E2,3.211068578E1,1.189561425E2,1.419720376E1,7.871701341E-1,9.366190883E1,4.732240239E0,4.732240239E0
1.168407605E2,3.211068517E1,1.189561490E2,1.411644816E1,6.774268744E-1,9.596350829E1,4.731517723E0,4.731517723E0
1.178407365E2,3.211068590E1,1.189561600E2,1.455930291E1,8.175032327E-1,9.284273946E1,4.730466691E0,4.730466691E0
1.188407127E2,3.211068572E1,1.189561653E2,1.494495138E1,6.239650180E-1,9.377938958E1,4.730548542E0,4.730548542E0
1.198406889E2,3.211068102E1,1.189561767E2,1.422465733E1,8.524709195E-1,1.097501078E2,4.731122438E0,4.731122438E0
1.208406651E2,3.211068021E1,1.189561818E2,1.420254604E1,5.782824939E-1,1.037869439E2,4.729119941E0,4.729119941E0
1.218406403E2,3.211068161E1,1.189561830E2,1.483596536E1,4.312828134E-1,9.571556511E1,4.730148696E0,4.730148696E0
1.228406166E2,3.211068123E1,1.189561866E2,1.491578929E1,0.000000000E0,9.265014963E1,4.733151281E0,4.733151281E0
1.238405935E2,3.211067801E1,1.189562065E2,1.452223988E1,1.183140683E0,1.000929541E2,4.734334209E0,4.734334209E0
1.248405680E2,3.211067503E1,1.189562131E2,1.468483447E1,9.011615887E-1,1.066653064E2,4.731750786E0,4.731750786E0
1.258405437E2,3.211067654E1,1.189562234E2,1.487190340E1,8.295435722E-1,9.547398377E1,4.728771304E0,4.728771304E0
1.268405197E2,3.211067654E1,1.189562358E2,1.470540718E1,9.397809399E-1,9.383218496E1,4.727139342E0,4.727139342E0
1.278404961E2,3.211067912E1,1.189562444E2,1.515913111E1,8.024095505E-1,8.653384675E1,4.729370953E0,4.729370953E0
1.288404707E2,3.211067927E1,1.189562564E2,1.501841237E1,7.957653793E-1,9.244704978E1,4.730048034E0,4.730048034E0
1.298404478E2,3.211068046E1,1.189562655E2,1.519823475E1,7.034901545E-1,9.239053893E1,4.730415900E0,4.730415900E0
1.308404227E2,3.211068155E1,1.189562786E2,1.525287272E1,9.076575423E-1,8.733837722E1,4.731489470E0,4.731489470E0
1.318403981E2,3.211068583E1,1.189562930E2,1.565428283E1,1.121047321E0,7.921163014E1,4.731897730E0,4.731897730E0
1.328403746E2,3.211068945E1,1.189563004E2,1.567104483E1,9.538739536E-1,7.394498350E1,4.733157328E0,4.733157328E0
1.338403498E2,3.211069194E1,1.189563088E2,1.519696983E1,7.887134478E-1,7.051565182E1,4.732308828E0,4.732308828E0
1.348403256E2,3.211069188E1,1.189563165E2,1.566033383E1,6.881687122E-1,8.035980669E1,4.733626635E0,4.733626635E0
1.358403015E2,3.211069311E1,1.189563245E2,1.616854200E1,7.143036674E-1,8.422419577E1,4.733210228E0,4.733210228E0
1.368402766E2,3.211069549E1,1.189563351E2,1.613465522E1,8.333721891E-1,8.149325241E1,4.727404897E0,4.727404897E0
1.378402527E2,3.211069758E1,1.189563515E2,1.604268524E1,1.077740200E0,8.142015326E1,4.729426151E0,4.729426151E0
1.388402278E2,3.211069680E1,1.189563613E2,1.648051047E1,8.076507032E-1,8.283183617E1,4.725814290E0,4.725814290E0
1.398402026E2,3.211069537E1,1.189563734E2,1.646710476E1,1.008482780E0,9.151970086E1,4.724990584E0,4.724990584E0
1.408401790E2,3.211069882E1,1.189563815E2,1.661812060E1,8.700893357E-1,8.421273636E1,4.724028544E0,4.724028544E0
1.418401555E2,3.211069930E1,1.189563908E2,1.677242452E1,7.497614530E-1,8.405926684E1,4.726760422E0,4.726760422E0
1.428401294E2,3.211069940E1,1.189563979E2,1.667579331E1,5.736356802E-1,8.650901148E1,4.728388136E0,4.728388136E0
1.438401058E2,3.211069840E1,1.189564091E2,1.702583220E1,6.593242108E-1,9.238591652E1,4.728962320E0,4.728962320E0
1.448400807E2,3.211070269E1,1.189564275E2,1.687797343E1,1.051850418E0,8.308916920E1,4.729056380E0,4.729056380E0
1.458400563E2,3.211070842E1,1.189564377E2,1.690785075E1,9.772310044E-1,6.974017348E1,4.729389466E0,4.729389466E0
1.468400321E2,3.211071030E1,1.189564542E2,1.645578710E1,1.168274434E0,7.505215604E1,4.726921025E0,4.726921025E0
1.478400072E2,3.211071172E1,1.189564662E2,1.683428869E1,1.075482740E0,7.812669802E1,4.727386347E0,4.727386347E0
1.488399827E2,3.211071011E1,1.189564770E2,1.731947202E1,9.273045742E-1,8.498621562E1,4.730075193E0,4.730075193E0
1.498399580E2,3.211071223E1,1.189564868E2,1.723603884E1,6.579819335E-1,8.156082582E1,4.728438899E0,4.728438899E0
1.508399344E2,3.211071470E1,1.189564977E2,1.712603111E1,7.520901858E-1,7.719632517E1,4.728992204E0,4.728992204E0
1.518399095E2,3.211071932E1,1.189565097E2,1.727958884E1,9.056764718E-1,6.884435927E1,4.727817115E0,4.727817115E0
1.528398853E2,3.211072325E1,1.189565137E2,1.730073165E1,6.238067850E-1,6.007921749E1,4.729268446E0,4.729268446E0
1.538398604E2,3.211073351E1,1.189565099E2,1.759362182E1,4.703981954E-1,1.236502505E1,4.731702175E0,4.731702175E0
1.548398354E2,3.211074039E1,1.189564940E2,1.717479084E1,5.938980379E-1,2.956593439E2,4.734092855E0,4.734092855E0
1.558398106E2,3.211074347E1,1.189564855E2,1.707815846E1,8.176679251E-1,3.013797994E2,4.734845912E0,4.734845912E0
1.568397869E2,3.211074802E1,1.189564956E2,1.650367082E1,2.966641409E-1,9.770617015E0,4.733989901E0,4.733989901E0
1.578397621E2,3.211076040E1,1.189564865E2,1.631474741E1,9.009823420E-1,3.404336887E2,4.735245918E0,4.735245918E0
1.588397370E2,3.211077154E1,1.189564874E2,1.656615729E1,7.822027299E-1,3.521856034E2,4.737402327E0,4.737402327E0
1.598397133E2,3.211077733E1,1.189564883E2,1.644034424E1,5.844222883E-1,2.258073084E0,4.736911521E0,4.736911521E0
1.600332063E2,3.211168017E1,1.189557346E2,1.606301856E1,-1.000000000E0,-1.000000000E0,1.024496872E2,1.024496872E2
1.600624123E2,3.211173191E1,1.189556337E2,1.501777363E1,-1.000000000E0,-1.000000000E0,2.098736696E2,2.098736696E2
1.608381622E2,3.211186635E1,1.189557035E2,1.604373002E1,-1.000000000E0,-1.000000000E0,1.024496872E2,1.024496872E2
1.632924911E2,3.211181517E1,1.189563839E2,1.500530383E1,0.000000000E0,-1.000000000E0,3.973336034E1,3.973336034E1
1.642924657E2,3.211178250E1,1.189563331E2,1.563231206E1,0.000000000E0,-1.000000000E0,7.742378751E0,7.742378751E0
1.652924413E2,3.211179312E1,1.189563219E2,1.569501288E1,0.000000000E0,-1.000000000E0,1.502237377E1,1.502237377E1
1.662924164E2,3.211179864E1,1.189563380E2,1.570128296E1,0.000000000E0,-1.000000000E0,1.372772225E1,1.372772225E1
1.672925451E2,3.211176614E1,1.189564056E2,1.530065584E1,3.697066605E-1,-1.000000000E0,9.343775285E0,9.343775285E0
1.682925456E2,3.211177205E1,1.189564016E2,1.536158057E1,3.786999583E-1,-1.000000000E0,6.494018065E0,6.494018065E0
1.693205202E2,3.211177316E1,1.189563904E2,1.525319934E1,3.786999583E-1,-1.000000000E0,4.902261746E0,4.902261746E0
1.703204955E2,3.211177760E1,1.189563873E2,1.503545172E1,4.412609041E-1,9.727015148E1,4.026054715E0,4.026054715E0
1.713204710E2,3.211178144E1,1.189563837E2,1.500154908E1,6.569676399E-1,9.727015148E1,3.630447930E0,3.630447930E0
1.723204459E2,3.211178913E1,1.189563829E2,1.501936243E1,7.542744875E-1,9.335364246E0,3.449769771E0,3.449769771E0
1.733204207E2,3.211179584E1,1.189563842E2,1.501936249E1,7.542744875E-1,9.335364935E0,4.760472069E0,4.760472069E0
1.743203955E2,3.211180542E1,1.189563808E2,1.498187741E1,7.542744875E-1,2.284452987E0,4.744335032E0,4.744335032E0
1.753203707E2,3.211181572E1,1.189563763E2,1.488890957E1,8.700166941E-1,2.284453013E0,4.739211459E0,4.739211459E0
1.763203462E2,3.211182285E1,1.189563710E2,1.474572103E1,8.775416613E-1,2.284453014E0,4.717444881E0,4.717444881E0
1.773203222E2,3.211183103E1,1.189563601E2,1.477801556E1,9.398280382E-1,3.260426561E2,4.703211044E0,4.703211044E0
1.783202973E2,3.211183778E1,1.189563495E2,1.481618565E1,9.985898733E-1,3.092129593E2,4.688831320E0,4.688831320E0
1.793202725E2,3.211184268E1,1.189563367E2,1.481756796E1,9.985898733E-1,2.970233932E2,4.684714556E0,4.684714556E0
1.803202474E2,3.211184432E1,1.189563240E2,1.481860505E1,1.042560458E0,2.862187437E2,4.683254593E0,4.683254593E0
1.813202224E2,3.211184397E1,1.189563110E2,1.490828472E1,1.068273783E0,2.815430145E2,4.695859378E0,4.695859378E0
1.823201979E2,3.211184351E1,1.189562977E2,1.493657168E1,1.084685326E0,2.806146004E2,4.699010373E0,4.699010373E0
1.833201741E2,3.211183611E1,1.189562815E2,1.533077347E1,1.194382310E0,2.707590739E2,4.635619648E0,4.635619648E0
1.843201492E2,3.211183328E1,1.189562699E2,1.505713048E1,1.147228479E0,2.698039132E2,4.589313601E0,4.589313601E0
1.853201242E2,3.211182967E1,1.189562563E2,1.495805110E1,1.161264777E0,2.697605004E2,4.625675377E0,4.625675377E0
1.863200997E2,3.211182550E1,1.189562430E2,1.499701954E1,1.147228479E0,2.643953323E2,4.587053060E0,4.587053060E0
1.873200751E2,3.211182296E1,1.189562294E2,1.472938963E1,1.158816218E0,2.677236834E2,4.555310581E0,4.555310581E0
1.883200497E2,3.211181953E1,1.189562155E2,1.421885467E1,1.229571104E0,2.696033783E2,4.533867260E0,4.533867260E0
1.893200257E2,3.211181800E1,1.189562004E2,1.422843484E1,1.222416401E0,2.708757607E2,4.588954080E0,4.588954080E0
1.903200003E2,3.211181918E1,1.189561846E2,1.423854985E1,1.224312425E0,2.791404809E2,4.620695912E0,4.620695912E0
1.913199757E2,3.211182082E1,1.189561691E2,1.432970686E1,1.224312425E0,2.820028766E2,4.643434901E0,4.643434901E0
1.923199510E2,3.211182312E1,1.189561544E2,1.437958927E1,1.277733564E0,2.796829342E2,4.642906523E0,4.642906523E0
1.933199263E2,3.211183430E1,1.189561669E2,1.244956636E1,9.081291864E-1,3.028427862E2,4.765249358E0,4.765249358E0
1.943199017E2,3.211184069E1,1.189561554E2,1.239898498E1,1.166370106E0,3.023715980E2,4.765191107E0,4.765191107E0
1.953198769E2,3.211184803E1,1.189561456E2,1.269310099E1,1.230680806E0,3.108697636E2,4.768089215E0,4.768089215E0
1.963198530E2,3.211185280E1,1.189561329E2,1.262320572E1,1.087567897E0,2.984245429E2,4.763052342E0,4.763052342E0
1.973198276E2,3.211185635E1,1.189561246E2,1.249485861E1,1.047949270E0,2.964419209E2,4.761373267E0,4.761373267E0
1.983198032E2,3.211186350E1,1.189561142E2,1.304781432E1,1.136316195E0,3.089671746E2,4.730488429E0,4.730488429E0
1.993197788E2,3.211187424E1,1.189561122E2,1.317016004E1,9.712298830E-1,3.259604563E2,4.732400993E0,4.732400993E0
2.003197543E2,3.211188995E1,1.189561092E2,1.343786401E1,1.279738665E0,3.386943594E2,4.736334529E0,4.736334529E0
2.013197291E2,3.211189973E1,1.189561030E2,1.330751449E1,1.187114332E0,3.387976524E2,4.736926995E0,4.736926995E0
2.023197053E2,3.211190749E1,1.189560953E2,1.314688740E1,1.089071982E0,3.327479358E2,4.737311794E0,4.737311794E0
2.033196800E2,3.211191764E1,1.189560898E2,1.305185784E1,1.090973961E0,3.343150114E2,4.738040611E0,4.738040611E0
2.043196551E2,3.211193111E1,1.189560852E2,1.304489528E1,1.257451046E0,3.397191971E2,4.738069831E0,4.738069831E0
2.053196305E2,3.211194136E1,1.189560810E2,1.301304023E1,1.164316072E0,3.400258155E2,4.739097726E0,4.739097726E0
2.063196065E2,3.211195130E1,1.189560757E2,1.320846953E1,1.176851098E0,3.363595926E2,4.739734486E0,4.739734486E0
2.073195812E2,3.211196264E1,1.189560721E2,1.318823250E1,1.198479694E0,3.403879248E2,4.739850805E0,4.739850805E0
2.083195569E2,3.211197241E1,1.189560697E2,1.291297883E1,1.121080982E0,3.437735355E2,4.739917516E0,4.739917516E0
2.093195323E2,3.211198203E1,1.189560671E2,1.273496995E1,1.067431433E0,3.452537563E2,4.736684546E0,4.736684546E0
2.103195078E2,3.211199064E1,1.189560575E2,1.354378878E1,1.054466101E0,3.310179441E2,4.735734004E0,4.735734004E0
2.113194833E2,3.211199426E1,1.189560537E2,1.304515366E1,7.791262274E-1,3.255671137E2,4.735138898E0,4.735138898E0
2.123194583E2,3.211200307E1,1.189560548E2,1.250608985E1,6.939681182E-1,3.453736558E2,4.733560459E0,4.733560459E0
2.133194338E2,3.211201445E1,1.189560575E2,1.278292011E1,8.536259962E-1,3.593428932E2,4.733681087E0,4.733681087E0
2.143194092E2,3.211202346E1,1.189560575E2,1.262885378E1,8.479291558E-1,1.824651365E0,4.733833376E0,4.733833376E0
